Sleeping,Sleeping,睡眠,,,,,,,,,,,,,,,,
Sleep mask,Sleep mask,睡眠眼罩,,,,,,,,,,,,,,,,
Pajamas,Pajamas,睡衣,,,,,,,,,,,,,,,,
Sleeping bag,Sleeping bag,睡袋,,,,,,,,,,,,,,,,
Eyelashes,Eyelashes,睫毛,,,,,,,,,,,,,,,,
Gazelle,Gazelle,瞪羚,,,,,,,,,,,,,,,,
Spear,Spear,矛,,,,,,,,,,,,,,,,
Robin,Robin,知更鸟,,,,,,,,,,,,,,,,
Zildjian,Zildjian,知音镲,,,,,,,,,,,,,,,,
Alligator,Alligator,短吻鳄,,,,,,,,,,,,,,,,
Bobcat,Bobcat,短尾猫,,,,,,,,,,,,,,,,
Cutlass,Cutlass,短弯刀,,,,,,,,,,,,,,,,
Piccolo,Piccolo,短笛,,,,,,,,,,,,,,,,
Shorts,Shorts,短裤,,,,,,,,,,,,,,,,
Dwarf galaxy,Dwarf galaxy,矮星系,,,,,,,,,,,,,,,,
Tablet relic,Tablet relic,石板,,,,,,,,,,,,,,,,
Stele,Stele,石柱,,,,,,,,,,,,,,,,
Dolmen,Dolmen,石棚,,,,,,,,,,,,,,,,
Skink,Skink,石龙子,,,,,,,,,,,,,,,,
Dock,Dock,码头,,,,,,,,,,,,,,,,
Brick,Brick,砖,,,,,,,,,,,,,,,,
Brick,Brick,砖墙,,,,,,,,,,,,,,,,
Silicon,Silicon,硅,,,,,,,,,,,,,,,,
Sulfur,Sulfur,硫,,,,,,,,,,,,,,,,
H2SO4,H2SO4,硫酸,,,,,,,,,,,,,,,,
Coin,Coin,硬币,,,,,,,,,,,,,,,,
Hard drive,Hard drive,硬盘,,,,,,,,,,,,,,,,
Candy,Candy,硬糖,,,,,,,,,,,,,,,,
Gravel,Gravel,碎石,,,,,,,,,,,,,,,,
Bowl,Bowl,碗,,,,,,,,,,,,,,,,
Iodine,Iodine,碘,,,,,,,,,,,,,,,,
Carbon,Carbon,碳,,,,,,,,,,,,,,,,
Lab magnet,Lab magnet,磁力搅拌器,,,,,,,,,,,,,,,,
Magnet,Magnet,磁贴,,,,,,,,,,,,,,,,
Grater,Grater,磨碎器,,,,,,,,,,,,,,,,
Diagram,Diagram,示意图,,,,,,,,,,,,,,,,
Ceremonial,Ceremonial,礼仪帽,,,,,,,,,,,,,,,,
Gift bow,Gift bow,礼品蝴蝶结,,,,,,,,,,,,,,,,
Hat,Hat,礼帽,,,,,,,,,,,,,,,,
Gown,Gown,礼服,,,,,,,,,,,,,,,,
Salute,Salute,礼炮,,,,,,,,,,,,,,,,
Gift,Gift,礼物,,,,,,,,,,,,,,,,
Gifts,Gifts,礼物,,,,,,,,,,,,,,,,
Gift box,Gift box,礼物盒,,,,,,,,,,,,,,,,
Box,Box,礼物盒,,,,,,,,,,,,,,,,
Prayer,Prayer,祈祷,,,,,,,,,,,,,,,,
Zurna,Zurna,祖尔纳管,,,,,,,,,,,,,,,,
Emerald,Emerald,祖母绿,,,,,,,,,,,,,,,,
Temple,Temple,神庙,,,,,,,,,,,,,,,,
Genie lamp,Genie lamp,神灯,,,,,,,,,,,,,,,,
Shrine,Shrine,神社,,,,,,,,,,,,,,,,
Nerve,Nerve,神经组织,,,,,,,,,,,,,,,,
Oracle,Oracle,神谕,,,,,,,,,,,,,,,,
No turns,No turns,禁止转弯,,,,,,,,,,,,,,,,
Driveway,Driveway,私人车道,,,,,,,,,,,,,,,,
Vulture,Vulture,秃鹫,,,,,,,,,,,,,,,,
Swing,Swing,秋千,,,,,,,,,,,,,,,,
Autumn,Autumn,秋季,,,,,,,,,,,,,,,,
Seed,Seed,种子,,,,,,,,,,,,,,,,
Komodo,Komodo,科莫多龙,,,,,,,,,,,,,,,,
Komodo dragon,Komodo dragon,科莫多龙,,,,,,,,,,,,,,,,
Peru flag,Peru flag,秘鲁国旗,,,,,,,,,,,,,,,,
Block,Block,积木,,,,,,,,,,,,,,,,
Pipette,Pipette,移液管,,,,,,,,,,,,,,,,
Savanna,Savanna,稀树草原,,,,,,,,,,,,,,,,
Mules,Mules,穆勒鞋,,,,,,,,,,,,,,,,
Dome,Dome,穹顶,,,,,,,,,,,,,,,,
Spacebar,Spacebar,空格键,,,,,,,,,,,,,,,,
Air bike,Air bike,空气自行车,,,,,,,,,,,,,,,,
Pier,Pier,突堤码头,,,,,,,,,,,,,,,,
Curtains,Curtains,窗帘,,,,,,,,,,,,,,,,
Window,Window,窗户,,,,,,,,,,,,,,,,
Tracery,Tracery,窗花格,,,,,,,,,,,,,,,,
Cube,Cube,立方体,,,,,,,,,,,,,,,,
Harp,Harp,竖琴,,,,,,,,,,,,,,,,
Contest,Contest,竞赛,,,,,,,,,,,,,,,,
Octopus,Octopus,章鱼,,,,,,,,,,,,,,,,
Squash,Squash,笋瓜,,,,,,,,,,,,,,,,
Smiley,Smiley,笑脸,,,,,,,,,,,,,,,,
Smile,Smile,笑脸,,,,,,,,,,,,,,,,
Nib,Nib,笔尖,,,,,,,,,,,,,,,,
Penne,Penne,笔管面,,,,,,,,,,,,,,,,
Notes,Notes,笔记,,,,,,,,,,,,,,,,
Laptop,Laptop,笔记本电脑,,,,,,,,,,,,,,,,
Talisman,Talisman,符咒,,,,,,,,,,,,,,,,
Rune,Rune,符文,,,,,,,,,,,,,,,,
Halter,Halter,笼头,,,,,,,,,,,,,,,,
Cage,Cage,笼子,,,,,,,,,,,,,,,,
Plasma,Plasma,等离子,,,,,,,,,,,,,,,,
Plasma,Plasma,等离子球,,,,,,,,,,,,,,,,
Sieve,Sieve,筛子,,,,,,,,,,,,,,,,
Sticks,Sticks,筷子,,,,,,,,,,,,,,,,
Signature,Signature,签名,,,,,,,,,,,,,,,,
Pipe,Pipe,管子,,,,,,,,,,,,,,,,
Pipe,Pipe,管道,,,,,,,,,,,,,,,,
Pipe wrench,Pipe wrench,管钳,,,,,,,,,,,,,,,,
Organ,Organ,管风琴,,,,,,,,,,,,,,,,
Quiver,Quiver,箭囊,,,,,,,,,,,,,,,,
Arrow,Arrow,箭头,,,,,,,,,,,,,,,,
Nock,Nock,箭尾扣,,,,,,,,,,,,,,,,
Arrows,Arrows,箭矢,,,,,,,,,,,,,,,,
Fletch,Fletch,箭羽,,,,,,,,,,,,,,,,
Quiver,Quiver,箭袋,,,,,,,,,,,,,,,,
Chest,Chest,箱子,,,,,,,,,,,,,,,,
Bonfire,Bonfire,篝火,,,,,,,,,,,,,,,,
Fire,Fire,篝火,,,,,,,,,,,,,,,,
Basket,Basket,篮子,,,,,,,,,,,,,,,,
Basketball,Basketball,篮球,,,,,,,,,,,,,,,,
Sphere,Sphere,篮球,,,,,,,,,,,,,,,,
Tuft,Tuft,簇绒毛,,,,,,,,,,,,,,,,
Dustpan,Dustpan,簸箕,,,,,,,,,,,,,,,,
Mikey,Mikey,米开朗基罗,,,,,,,,,,,,,,,,
Beige hue,Beige hue,米色,,,,,,,,,,,,,,,,
Rice,Rice,米饭,,,,,,,,,,,,,,,,
Silt,Silt,粉土,,,,,,,,,,,,,,,,
Chalk,Chalk,粉笔,,,,,,,,,,,,,,,,
Pink lipstick,Pink lipstick,粉色口红,,,,,,,,,,,,,,,,
Powder,Powder,粉袋,,,,,,,,,,,,,,,,
Grit,Grit,粗砂,,,,,,,,,,,,,,,,
Rigatoni,Rigatoni,粗通心粉,,,,,,,,,,,,,,,,
Ziti,Ziti,粗通心粉,,,,,,,,,,,,,,,,
Serum,Serum,精华,,,,,,,,,,,,,,,,
Elf,Elf,精灵,,,,,,,,,,,,,,,,
Elves,Elves,精灵,,,,,,,,,,,,,,,,
Genie,Genie,精灵,,,,,,,,,,,,,,,,
Pastry,Pastry,糕点,,,,,,,,,,,,,,,,
Pastry brush,Pastry brush,糕点刷,,,,,,,,,,,,,,,,
Sugar spoon,Sugar spoon,糖勺,,,,,,,,,,,,,,,,
Sweets,Sweets,糖果,,,,,,,,,,,,,,,,
Candy,Candy,糖果,,,,,,,,,,,,,,,,
Syrup,Syrup,糖浆,,,,,,,,,,,,,,,,
Syrop,Syrop,糖浆,,,,,,,,,,,,,,,,
Tied arch,Tied arch,系杆拱桥,,,,,,,,,,,,,,,,
Mooring,Mooring,系泊浮标,,,,,,,,,,,,,,,,
Sketchpad,Sketchpad,素描本,,,,,,,,,,,,,,,,
Rope bridge,Rope bridge,索桥,,,,,,,,,,,,,,,,
Sophia,Sophia,索菲亚机器人,,,,,,,,,,,,,,,,
Coily,Coily,紧密卷发,,,,,,,,,,,,,,,,
Tights,Tights,紧身裤,,,,,,,,,,,,,,,,
Bodycon,Bodycon,紧身连衣裙,,,,,,,,,,,,,,,,
Fuchsia,Fuchsia,紫红色,,,,,,,,,,,,,,,,
Violet,Violet,紫罗兰,,,,,,,,,,,,,,,,
Aster,Aster,紫苑,,,,,,,,,,,,,,,,
Redbud,Redbud,紫荆,,,,,,,,,,,,,,,,
Ruby,Ruby,红宝石,,,,,,,,,,,,,,,,
Hearts,Hearts,红心,,,,,,,,,,,,,,,,
10 hearts,10 hearts,红心10,,,,,,,,,,,,,,,,
3 hearts,3 hearts,红心3,,,,,,,,,,,,,,,,
7 hearts,7 hearts,红心7,,,,,,,,,,,,,,,,
8 hearts,8 hearts,红心8,,,,,,,,,,,,,,,,
9 hearts,9 hearts,红心9,,,,,,,,,,,,,,,,
Jack hearts,Jack hearts,红心J,,,,,,,,,,,,,,,,
King hearts,King hearts,红心K,,,,,,,,,,,,,,,,
Queen hearts,Queen hearts,红心Q,,,,,,,,,,,,,,,,
Rambutan,Rambutan,红毛丹,,,,,,,,,,,,,,,,
Russula,Russula,红菇,,,,,,,,,,,,,,,,
Red currant,Red currant,红醋栗,,,,,,,,,,,,,,,,
Water,Water,纯净水,,,,,,,,,,,,,,,,
Yarn,Yarn,纱线,,,,,,,,,,,,,,,,
Paper,Paper,纸,,,,,,,,,,,,,,,,
Swan origami,Swan origami,纸天鹅,,,,,,,,,,,,,,,,
Banknote,Banknote,纸币,,,,,,,,,,,,,,,,
Banknotes,Banknotes,纸币,,,,,,,,,,,,,,,,
Paper,Paper,纸张,,,,,,,,,,,,,,,,
Cupcake,Cupcake,纸杯蛋糕,,,,,,,,,,,,,,,,
Samurai origami,Samurai origami,纸武士,,,,,,,,,,,,,,,,
Boat origami,Boat origami,纸船,,,,,,,,,,,,,,,,
Papyrus plant,Papyrus plant,纸莎草,,,,,,,,,,,,,,,,
Papyrus,Papyrus,纸莎草,,,,,,,,,,,,,,,,
Lotus origami,Lotus origami,纸莲花,,,,,,,,,,,,,,,,
Paper bag,Paper bag,纸袋,,,,,,,,,,,,,,,,
Tulip origami,Tulip origami,纸郁金香,,,,,,,,,,,,,,,,
Frog origami,Frog origami,纸青蛙,,,,,,,,,,,,,,,,
Pinwheel,Pinwheel,纸风车,,,,,,,,,,,,,,,,
Plane origami,Plane origami,纸飞机,,,,,,,,,,,,,,,,
Paper plane,Paper plane,纸飞机,,,,,,,,,,,,,,,,
Fish origami,Fish origami,纸鱼,,,,,,,,,,,,,,,,
Crane origami,Crane origami,纸鹤,,,,,,,,,,,,,,,,
Texture,Texture,纹理,,,,,,,,,,,,,,,,
Tattoo,Tattoo,纹身,,,,,,,,,,,,,,,,
Button,Button,纽扣,,,,,,,,,,,,,,,,
Lines,Lines,线条,,,,,,,,,,,,,,,,
Rapier,Rapier,细剑,,,,,,,,,,,,,,,,
Chives,Chives,细香葱,,,,,,,,,,,,,,,,
Stilettos,Stilettos,细高跟鞋,,,,,,,,,,,,,,,,
Weaver,Weaver,织工甲虫,,,,,,,,,,,,,,,,
Fleece,Fleece,绒布,,,,,,,,,,,,,,,,
Pom-pom,Pom-pom,绒球,,,,,,,,,,,,,,,,
Painting,Painting,绘画,,,,,,,,,,,,,,,,
Full,Full,络腮胡,,,,,,,,,,,,,,,,
Relay,Relay,继电器,,,,,,,,,,,,,,,,
Crimson hue,Crimson hue,绯红色,,,,,,,,,,,,,,,,
Rope,Rope,绳子,,,,,,,,,,,,,,,,
Rope,Rope,绳索,,,,,,,,,,,,,,,,
Knot,Knot,绳结,,,,,,,,,,,,,,,,
Vikings,Vikings,维京人,,,,,,,,,,,,,,,,
Drakkar,Drakkar,维京长船,,,,,,,,,,,,,,,,
Sheep,Sheep,绵羊,,,,,,,,,,,,,,,,
Foliage,Foliage,绿叶,,,,,,,,,,,,,,,,
Oasis,Oasis,绿洲,,,,,,,,,,,,,,,,
Knitting,Knitting,编织,,,,,,,,,,,,,,,,
Weaving,Weaving,编织,,,,,,,,,,,,,,,,
Sewing,Sewing,缝纫,,,,,,,,,,,,,,,,
Reins,Reins,缰绳,,,,,,,,,,,,,,,,
Poppy,Poppy,罂粟花,,,,,,,,,,,,,,,,
Jar,Jar,罐,,,,,,,,,,,,,,,,
Jar,Jar,罐子,,,,,,,,,,,,,,,,
Grid,Grid,网格,,,,,,,,,,,,,,,,
Tennis,Tennis,网球,,,,,,,,,,,,,,,,
Internet,Internet,网络,,,,,,,,,,,,,,,,
Webcam,Webcam,网络摄像头,,,,,,,,,,,,,,,,
Basil,Basil,罗勒,,,,,,,,,,,,,,,,
Romania flag,Romania flag,罗马尼亚国旗,,,,,,,,,,,,,,,,
Colosseo,Colosseo,罗马斗兽场,,,,,,,,,,,,,,,,
Colosseum,Colosseum,罗马斗兽场,,,,,,,,,,,,,,,,
Romanesco,Romanesco,罗马花椰菜,,,,,,,,,,,,,,,,
Roman,Roman,罗马蜡烛,,,,,,,,,,,,,,,,
Sheep,Sheep,羊,,,,,,,,,,,,,,,,
Wool,Wool,羊毛,,,,,,,,,,,,,,,,
Vellum,Vellum,羊皮纸,,,,,,,,,,,,,,,,
Lamb,Lamb,羊羔,,,,,,,,,,,,,,,,
Sheep,Sheep,羊群,,,,,,,,,,,,,,,,
Morel,Morel,羊肚菌,,,,,,,,,,,,,,,,
Cleat,Cleat,羊角结,,,,,,,,,,,,,,,,
Llama,Llama,羊驼,,,,,,,,,,,,,,,,
Alpaca,Alpaca,羊驼,,,,,,,,,,,,,,,,
Alpaca,Alpaca,羊驼毛,,,,,,,,,,,,,,,,
Dollar,Dollar,美元,,,,,,,,,,,,,,,,
Tasty dessert,Tasty dessert,美味甜点,,,,,,,,,,,,,,,,
USA,USA,美国,,,,,,,,,,,,,,,,
USA flag,USA flag,美国国旗,,,,,,,,,,,,,,,,
US flag,US flag,美国国旗,,,,,,,,,,,,,,,,
Cosmetic mask,Cosmetic mask,美容面膜,,,,,,,,,,,,,,,,
Utility knife,Utility knife,美工刀,,,,,,,,,,,,,,,,
America,America,美洲,,,,,,,,,,,,,,,,
Puma,Puma,美洲狮,,,,,,,,,,,,,,,,
Jaguar,Jaguar,美洲虎,,,,,,,,,,,,,,,,
Jaguar,Jaguar,美洲豹,,,,,,,,,,,,,,,,
Manicure,Manicure,美甲,,,,,,,,,,,,,,,,
Antelope,Antelope,羚羊,,,,,,,,,,,,,,,,
Lupin,Lupin,羽扇豆,,,,,,,,,,,,,,,,
Feather,Feather,羽毛,,,,,,,,,,,,,,,,
Feathers,Feathers,羽毛,,,,,,,,,,,,,,,,
Badminton,Badminton,羽毛球,,,,,,,,,,,,,,,,
Quill,Quill,羽毛笔,,,,,,,,,,,,,,,,
Down,Down,羽绒,,,,,,,,,,,,,,,,
Puffer vest,Puffer vest,羽绒背心,,,,,,,,,,,,,,,,
Wings,Wings,翅膀,,,,,,,,,,,,,,,,
Jade,Jade,翡翠,,,,,,,,,,,,,,,,
Pterosaur,Pterosaur,翼龙,,,,,,,,,,,,,,,,
Teacher,Teacher,老师,,,,,,,,,,,,,,,,
Senior,Senior,老年人,,,,,,,,,,,,,,,,
Reading,Reading,老花镜,,,,,,,,,,,,,,,,
Tiger,Tiger,老虎,,,,,,,,,,,,,,,,
Mouse,Mouse,老鼠,,,,,,,,,,,,,,,,
Rat,Rat,老鼠,,,,,,,,,,,,,,,,
Koala,Koala,考拉,,,,,,,,,,,,,,,,
Exams,Exams,考试,,,,,,,,,,,,,,,,
Rake comb,Rake comb,耙梳,,,,,,,,,,,,,,,,
Ears,Ears,耳朵,,,,,,,,,,,,,,,,
Earbuds,Earbuds,耳机,,,,,,,,,,,,,,,,
Earbud,Earbud,耳机,,,,,,,,,,,,,,,,
Headset,Headset,耳机,,,,,,,,,,,,,,,,
Earphone case,Earphone case,耳机盒,,,,,,,,,,,,,,,,
Earphone mic,Earphone mic,耳机麦克风,,,,,,,,,,,,,,,,
Earring,Earring,耳环,,,,,,,,,,,,,,,,
Earrings,Earrings,耳环,,,,,,,,,,,,,,,,
Xmas,Xmas,耶诞节,,,,,,,,,,,,,,,,
Combine,Combine,联合收割机,,,,,,,,,,,,,,,,
Meat,Meat,肉,,,,,,,,,,,,,,,,
Chops,Chops,肉排,,,,,,,,,,,,,,,,
Meat,Meat,肉类,,,,,,,,,,,,,,,,
Nutmeg,Nutmeg,肉豆蔻,,,,,,,,,,,,,,,,
Muscle,Muscle,肌肉组织,,,,,,,,,,,,,,,,
Shawm,Shawm,肖姆管,,,,,,,,,,,,,,,,
Shoti,Shoti,肖蒂面包,,,,,,,,,,,,,,,,
Elbow,Elbow,肘关节,,,,,,,,,,,,,,,,
Girth,Girth,肚带,,,,,,,,,,,,,,,,
Liver,Liver,肝脏,,,,,,,,,,,,,,,,
Stocks,Stocks,股票,,,,,,,,,,,,,,,,
Soap,Soap,肥皂,,,,,,,,,,,,,,,,
Soap bubbles,Soap bubbles,肥皂泡,,,,,,,,,,,,,,,,
Soap dish,Soap dish,肥皂盒,,,,,,,,,,,,,,,,
Pauldron,Pauldron,肩甲,,,,,,,,,,,,,,,,
Spaulder,Spaulder,肩铠,,,,,,,,,,,,,,,,
Kenken,Kenken,肯肯,,,,,,,,,,,,,,,,
Lungs,Lungs,肺,,,,,,,,,,,,,,,,
Kidney,Kidney,肾脏,,,,,,,,,,,,,,,,
Stomach,Stomach,胃,,,,,,,,,,,,,,,,
Backpack,Backpack,背包,,,,,,,,,,,,,,,,
Singlet,Singlet,背心,,,,,,,,,,,,,,,,
Vest,Vest,背心,,,,,,,,,,,,,,,,
Beard,Beard,胡子,,,,,,,,,,,,,,,,
Pepper robot,Pepper robot,胡椒机器人,,,,,,,,,,,,,,,,
Stubble,Stubble,胡茬,,,,,,,,,,,,,,,,
Carrot,Carrot,胡萝卜,,,,,,,,,,,,,,,,
Holi,Holi,胡里节,,,,,,,,,,,,,,,,
Whiskers,Whiskers,胡须,,,,,,,,,,,,,,,,
Beard,Beard,胡须,,,,,,,,,,,,,,,,
Greave,Greave,胫甲,,,,,,,,,,,,,,,,
Rollfilm,Rollfilm,胶卷,,,,,,,,,,,,,,,,
Adhesive tape,Adhesive tape,胶带,,,,,,,,,,,,,,,,
Glue,Glue,胶水,,,,,,,,,,,,,,,,
Film camera,Film camera,胶片相机,,,,,,,,,,,,,,,,
Cuirass,Cuirass,胸甲,,,,,,,,,,,,,,,,
Corsage,Corsage,胸花,,,,,,,,,,,,,,,,
Brooch,Brooch,胸针,,,,,,,,,,,,,,,,
Adipose,Adipose,脂肪组织,,,,,,,,,,,,,,,,
Dirty dish,Dirty dish,脏盘子,,,,,,,,,,,,,,,,
Ottoman,Ottoman,脚凳,,,,,,,,,,,,,,,,
Footprints,Footprints,脚印,,,,,,,,,,,,,,,,
Toe,Toe,脚趾,,,,,,,,,,,,,,,,
Swim fins,Swim fins,脚蹼,,,,,,,,,,,,,,,,
Anklet,Anklet,脚链,,,,,,,,,,,,,,,,
Face,Face,脸,,,,,,,,,,,,,,,,
Blush,Blush,脸红,,,,,,,,,,,,,,,,
Cheeks,Cheeks,脸颊,,,,,,,,,,,,,,,,
Spleen,Spleen,脾脏,,,,,,,,,,,,,,,,
Pickles,Pickles,腌黄瓜,,,,,,,,,,,,,,,,
Humus,Humus,腐殖质,,,,,,,,,,,,,,,,
Wrist,Wrist,腕关节,,,,,,,,,,,,,,,,
Blusher,Blusher,腮红,,,,,,,,,,,,,,,,
Cashew,Cashew,腰果,,,,,,,,,,,,,,,,
Gland,Gland,腺体组织,,,,,,,,,,,,,,,,
Tasset,Tasset,腿甲,,,,,,,,,,,,,,,,
Knee,Knee,膝关节,,,,,,,,,,,,,,,,
Dips,Dips,臂屈伸,,,,,,,,,,,,,,,,
ATM,ATM,自动取款机,,,,,,,,,,,,,,,,
Bicycle,Bicycle,自行车,,,,,,,,,,,,,,,,
Bike,Bike,自行车,,,,,,,,,,,,,,,,
Bike pedal,Bike pedal,自行车踏板,,,,,,,,,,,,,,,,
Bicycle bell,Bicycle bell,自行车铃,,,,,,,,,,,,,,,,
Bike lock,Bike lock,自行车锁,,,,,,,,,,,,,,,,
Skunk,Skunk,臭鼬,,,,,,,,,,,,,,,,
Molar tooth,Molar tooth,臼齿,,,,,,,,,,,,,,,,
Tongue,Tongue,舌头,,,,,,,,,,,,,,,,
Souffle,Souffle,舒芙蕾,,,,,,,,,,,,,,,,
Cozy,Cozy,舒适,,,,,,,,,,,,,,,,
Shuttle,Shuttle,航天飞机玤,,,,,,,,,,,,,,,,
Boat,Boat,船,,,,,,,,,,,,,,,,
Colors,Colors,色彩,,,,,,,,,,,,,,,,
Geisha,Geisha,艺妓面具,,,,,,,,,,,,,,,,
Artist,Artist,艺术家,,,,,,,,,,,,,,,,
Emmy,Emmy,艾美奖,,,,,,,,,,,,,,,,
Mango,Mango,芒果,,,,,,,,,,,,,,,,
Turnip,Turnip,芜菁,,,,,,,,,,,,,,,,
Wasabi,Wasabi,芥末,,,,,,,,,,,,,,,,
Mustard,Mustard,芥末,,,,,,,,,,,,,,,,
Reed,Reed,芦苇,,,,,,,,,,,,,,,,
Reed pen,Reed pen,芦苇笔,,,,,,,,,,,,,,,,
Finland flag,Finland flag,芬兰国旗,,,,,,,,,,,,,,,,
Barbie,Barbie,芭比娃娃,,,,,,,,,,,,,,,,
Parfait,Parfait,芭菲,,,,,,,,,,,,,,,,
Flower,Flower,花,,,,,,,,,,,,,,,,
Garland,Garland,花冠,,,,,,,,,,,,,,,,
Floral,Floral,花卉,,,,,,,,,,,,,,,,
Florist,Florist,花商,,,,,,,,,,,,,,,,
Flower origami,Flower origami,花朵折纸,,,,,,,,,,,,,,,,
Bouquet,Bouquet,花束,,,,,,,,,,,,,,,,
Chipmunk,Chipmunk,花栗鼠,,,,,,,,,,,,,,,,
Shower head,Shower head,花洒,,,,,,,,,,,,,,,,
Shower,Shower,花洒,,,,,,,,,,,,,,,,
Wreath,Wreath,花环,,,,,,,,,,,,,,,,
Malasana,Malasana,花环式,,,,,,,,,,,,,,,,
Petal,Petal,花瓣,,,,,,,,,,,,,,,,
Vase,Vase,花瓶,,,,,,,,,,,,,,,,
Peanut,Peanut,花生,,,,,,,,,,,,,,,,
Flower pot,Flower pot,花盆,,,,,,,,,,,,,,,,
Bud,Bud,花蕾,,,,,,,,,,,,,,,,
Ikebana,Ikebana,花道,,,,,,,,,,,,,,,,
Kidney bean,Kidney bean,芸豆,,,,,,,,,,,,,,,,
Celery,Celery,芹菜,,,,,,,,,,,,,,,,
Fly,Fly,苍蝇,,,,,,,,,,,,,,,,
Heron,Heron,苍鹭,,,,,,,,,,,,,,,,
Sultan,Sultan,苏丹,,,,,,,,,,,,,,,,
Soda,Soda,苏打水,,,,,,,,,,,,,,,,
Thurisaz,Thurisaz,苏里萨兹,,,,,,,,,,,,,,,,
Cycad,Cycad,苏铁,,,,,,,,,,,,,,,,
Tundra,Tundra,苔原,,,,,,,,,,,,,,,,
Teff cereal,Teff cereal,苔麸,,,,,,,,,,,,,,,,
Alfalfa,Alfalfa,苜蓿,,,,,,,,,,,,,,,,
Bitter,Bitter,苦味,,,,,,,,,,,,,,,,
UK,UK,英国,,,,,,,,,,,,,,,,
Union Jack,Union Jack,英国国旗,,,,,,,,,,,,,,,,
UK flag,UK flag,英国国旗,,,,,,,,,,,,,,,,
English,English,英语,,,,,,,,,,,,,,,,
Virasana,Virasana,英雄式,,,,,,,,,,,,,,,,
Apple,Apple,苹果,,,,,,,,,,,,,,,,
Apple tree,Apple tree,苹果树,,,,,,,,,,,,,,,,
Apple core,Apple core,苹果核,,,,,,,,,,,,,,,,
Eggplant,Eggplant,茄子,,,,,,,,,,,,,,,,
Jasmine,Jasmine,茉莉,,,,,,,,,,,,,,,,
Fennel,Fennel,茴香,,,,,,,,,,,,,,,,
Tea,Tea,茶,,,,,,,,,,,,,,,,
Tea,Tea,茶叶袋,,,,,,,,,,,,,,,,
Grass,Grass,草,,,,,,,,,,,,,,,,
Sketch,Sketch,草图,,,,,,,,,,,,,,,,
Lawn,Lawn,草坪,,,,,,,,,,,,,,,,
Drafts,Drafts,草稿,,,,,,,,,,,,,,,,
Draft,Draft,草稿,,,,,,,,,,,,,,,,
Strawberry,Strawberry,草莓,,,,,,,,,,,,,,,,
Lychee,Lychee,荔枝,,,,,,,,,,,,,,,,
Pharmacy,Pharmacy,药店,,,,,,,,,,,,,,,,
Pharmacy,Pharmacy,药房,,,,,,,,,,,,,,,,
Potion,Potion,药水,,,,,,,,,,,,,,,,
Pills,Pills,药片,,,,,,,,,,,,,,,,
Ointment,Ointment,药膏,,,,,,,,,,,,,,,,
Holland flag,Holland flag,荷兰国旗,,,,,,,,,,,,,,,,
Lotus origami,Lotus origami,荷花折纸,,,,,,,,,,,,,,,,
Moccasin,Moccasin,莫卡辛鞋,,,,,,,,,,,,,,,,
Mohawk,Mohawk,莫西干头,,,,,,,,,,,,,,,,
Raido,Raido,莱多,,,,,,,,,,,,,,,,
Raidho,Raidho,莱多,,,,,,,,,,,,,,,,
Lutz marble,Lutz marble,莱茨弹珠,,,,,,,,,,,,,,,,
Lotus,Lotus,莲花,,,,,,,,,,,,,,,,
Lotus yoga,Lotus yoga,莲花式,,,,,,,,,,,,,,,,
Lotus origami,Lotus origami,莲花折纸,,,,,,,,,,,,,,,,
Dill,Dill,莳萝,,,,,,,,,,,,,,,,
Dish,Dish,菜肴,,,,,,,,,,,,,,,,
Spinach,Spinach,菠菜,,,,,,,,,,,,,,,,
Rhombus,Rhombus,菱形,,,,,,,,,,,,,,,,
Argyle,Argyle,菱形纹,,,,,,,,,,,,,,,,
Argyle,Argyle,菱形花纹,,,,,,,,,,,,,,,,
Fez,Fez,菲斯帽,,,,,,,,,,,,,,,,
Feijoa,Feijoa,菲油果,,,,,,,,,,,,,,,,
Fehu,Fehu,菲胡,,,,,,,,,,,,,,,,
Screen,Screen,萤幕,,,,,,,,,,,,,,,,
Firefly,Firefly,萤火虫,,,,,,,,,,,,,,,,
Camp fire,Camp fire,营火,,,,,,,,,,,,,,,,
Campfire,Campfire,营火,,,,,,,,,,,,,,,,
Sax,Sax,萨克斯风,,,,,,,,,,,,,,,,
Satyr,Satyr,萨堤尔,,,,,,,,,,,,,,,,
Floor lamp,Floor lamp,落地灯,,,,,,,,,,,,,,,,
Grape,Grape,葡萄,,,,,,,,,,,,,,,,
Raisin,Raisin,葡萄干,,,,,,,,,,,,,,,,
Wine glass,Wine glass,葡萄酒杯,,,,,,,,,,,,,,,,
Wineglass,Wineglass,葡萄酒杯,,,,,,,,,,,,,,,,
Garlic,Garlic,蒜瓣,,,,,,,,,,,,,,,,
Pouf,Pouf,蒲团,,,,,,,,,,,,,,,,
Sapphire,Sapphire,蓝宝石,,,,,,,,,,,,,,,,
Blue cheese,Blue cheese,蓝纹乳酪,,,,,,,,,,,,,,,,
Blueberry,Blueberry,蓝莓,,,,,,,,,,,,,,,,
Veggies,Veggies,蔬菜,,,,,,,,,,,,,,,,
Fern,Fern,蕨类,,,,,,,,,,,,,,,,
Caulerpa,Caulerpa,蕨藻,,,,,,,,,,,,,,,,
Mint,Mint,薄荷,,,,,,,,,,,,,,,,
Fries,Fries,薯条,,,,,,,,,,,,,,,,
Chips,Chips,薯片,,,,,,,,,,,,,,,,
